MenuID;OptionID;Locale;OptionText;BoxText
8996;2;ruRU;Баран Гонки;
8996;3;ruRU;Пиво месяца клуб;
8996;4;ruRU;Атаки дворфов Черного Железа;
8997;0;ruRU;Постукивание по бочонку;
8997;1;ruRU;Еда, напиток;
8997;2;ruRU;Жетоны и сувениры;
8997;3;ruRU;Пиво месяца клуб;
8997;4;ruRU;Атаки дворфов Черного Железа;
8999;0;ruRU;Постукивание по бочонку;
8999;1;ruRU;Еда, напиток;
8999;2;ruRU;Жетоны и сувениры;
8999;3;ruRU;Баран Гонки;
8999;4;ruRU;Пиво месяца клуб;
8999;5;ruRU;Атаки дворфов Черного Железа;
9000;0;ruRU;Постукивание по бочонку;
9000;1;ruRU;Жетоны и сувениры;
9000;2;ruRU;Баран Гонки;
9000;3;ruRU;Пиво месяца клуб;
9000;4;ruRU;Атаки дворфов Черного Железа;
9001;0;ruRU;Постукивание по бочонку;
9001;1;ruRU;Еда, напиток;
9001;2;ruRU;Баран Гонки;
9001;3;ruRU;Пиво месяца клуб;
9001;4;ruRU;Атаки дворфов Черного Железа;
9002;0;ruRU;Постукивание по бочонку;
9002;1;ruRU;Еда, напиток;
9002;2;ruRU;Жетоны и сувениры;
9002;3;ruRU;Пиво месяца клуб;
9002;4;ruRU;Атаки дворфов Черного Железа;
9006;0;ruRU;Что такое Synthebrew Goggles?;
9007;0;ruRU;Скормите личинкой каменному соколу.;
9010;0;ruRU;Тарук послал меня забрать то, что ты должен.;
9010;1;ruRU;Вы продаете что-нибудь из этого?;
9011;0;ruRU;Плати, Гарри!;
9011;1;ruRU;Вы продаете что-нибудь из этого?;
9013;0;ruRU;<Осторожно обыщите карманы пирата в поисках платы Тарука.>;
9014;0;ruRU;Вот золото, купи себе что-нибудь хорошее.;Вы действительно хотите подкупить Ольгу?
9015;0;ruRU;Я хотел бы угостить Джека выпивкой. Возможно, что-то... очень сильное.;
9016;0;ruRU;Что такое Synthebrew Goggles?;
9017;0;ruRU;Постукивание по бочонку;
9017;1;ruRU;Еда, напиток;
9017;2;ruRU;Жетоны и сувениры;
9017;3;ruRU;Баран Гонки;
9017;4;ruRU;Пиво месяца клуб;
9018;0;ruRU;Постукивание по бочонку;
9018;1;ruRU;Еда, напиток;
9018;2;ruRU;Жетоны и сувениры;
9018;3;ruRU;Баран Гонки;
9018;4;ruRU;Пиво месяца клуб;
9022;0;ruRU;Я готов идти, Уолт.;
9023;0;ruRU;Ярп.;
9024;0;ruRU;<Садитесь на верстак и позвольте Уолту надеть на вас костюм голема.>;
9024;1;ruRU;<Садитесь на верстак и позвольте Уолту надеть на вас костюм голема.>;
9024;2;ruRU;<Садитесь на верстак и позвольте Уолту надеть на вас костюм голема.>;
9024;3;ruRU;<Садитесь на верстак и позвольте Уолту надеть на вас костюм голема.>;
9025;0;ruRU;Еда, напиток;
9025;1;ruRU;Жетоны и сувениры;
9025;2;ruRU;Баран Гонки;
9025;3;ruRU;Пиво месяца клуб;
9025;4;ruRU;Атаки дворфов Черного Железа;
9026;0;ruRU;Еда, напиток;
9026;1;ruRU;Жетоны и сувениры;
9026;2;ruRU;Баран Гонки;
9026;3;ruRU;Пиво месяца клуб;
9026;4;ruRU;Атаки дворфов Черного Железа;
9038;0;ruRU;Леди Мели;
9038;1;ruRU;Еда, напиток;
9038;2;ruRU;Товары и снаряжение;
9038;3;ruRU;Тайник?;
9040;0;ruRU;Еда, напиток;
9040;1;ruRU;Товары и снаряжение;
9040;2;ruRU;Тайник?;
9041;0;ruRU;Леди Мели;
9041;1;ruRU;Товары и снаряжение;
9041;2;ruRU;Тайник?;
9042;0;ruRU;Леди Мели;
9042;1;ruRU;Еда, напиток;
9042;2;ruRU;Тайник?;
9043;0;ruRU;Леди Мели;
9043;1;ruRU;Еда, напиток;
9043;2;ruRU;Товары и снаряжение;
9045;0;ruRU;У меня нет времени на болтовню, Лу. Отвезите меня на мыс Скалаваг.;
9046;7;ruRU;Что вы знаете о разрушении волшебных врат на Плато Солнечного Колодца?;
9050;0;ruRU;Позвольте мне просмотреть ваши товары.;
9061;0;ruRU;Я хочу просмотреть ваши товары.;
9062;0;ruRU;Говоря о действиях, мне приказано нанести удар с воздуха.;
9062;1;ruRU;Мне нужно перехватить подкрепление Клинка Рассвета.;
9073;0;ruRU;Еда, напиток;
9073;1;ruRU;Товары и снаряжение;
9074;0;ruRU;Девичья фантазия;
9074;1;ruRU;Еда, напиток;
9074;2;ruRU;Товары и снаряжение;
9075;0;ruRU;Девичья фантазия;
9075;1;ruRU;Товары и снаряжение;
9076;0;ruRU;Девичья фантазия;
9076;1;ruRU;Еда, напиток;
9087;0;ruRU;Позвольте мне просмотреть ваши товары.;
9113;1;ruRU;Сделайте эту гостиницу своим домом.;
9113;2;ruRU;Позвольте мне просмотреть ваши товары.;
9114;0;ruRU;Сделайте эту гостиницу своим домом.;
9123;0;ruRU;Кошелек или жизнь!;
9123;2;ruRU;Сделайте эту гостиницу своим домом.;
9123;3;ruRU;Позвольте мне просмотреть ваши товары.;
9126;0;ruRU;Позвольте мне просмотреть ваши товары.;
9130;0;ruRU;Я хочу просмотреть ваши товары.;
9143;0;ruRU;<Отправляйтесь на дракондоре к Солнечному Пределу.>;
9155;0;ruRU;Возьмите их одежду.;
9156;0;ruRU;Возьмите их одежду.;
9162;0;ruRU;Отправьте меня в Лагерь Гарроша, Янни.;
9165;0;ruRU;Лукавый, я потерял маскировку орка Песни Войны.;
9165;1;ruRU;Крафти, мне нужно еще одно знамя Песни Войны.;
9171;0;ruRU;Скажи мне, что здесь происходит, Физзкранк.;
9171;1;ruRU;Расскажи мне свою историю еще раз, Физзкранк.;
9174;0;ruRU;Продолжать.;
9175;0;ruRU;Продолжать.;
9175;1;ruRU;Подожди, отойди. Что ты сказал последним?;
9176;0;ruRU;Продолжать.;
9176;1;ruRU;Подожди, отойди. Что ты сказал последним?;
9177;0;ruRU;Продолжать.;
9177;1;ruRU;Подожди, отойди. Что ты сказал последним?;
9178;0;ruRU;Продолжать.;
9178;1;ruRU;Подожди, отойди. Что ты сказал последним?;
9179;0;ruRU;Продолжать.;
9179;1;ruRU;Подожди, отойди. Что ты сказал последним?;
9180;0;ruRU;Продолжать.;
9180;1;ruRU;Подожди, отойди. Что ты сказал последним?;
9181;0;ruRU;Продолжать.;
9181;1;ruRU;Подожди, отойди. Что ты сказал последним?;
9182;0;ruRU;Спасибо, что рассказали мне свою историю.;
9182;1;ruRU;Подожди, отойди. Что ты сказал последним?;
9184;0;ruRU;Мне стыдно об этом говорить, Норк, но мой дезертир пропал.;
9190;0;ruRU;Обыщите тело и найдите аварийный набор инструментов пилота.;
9190;1;ruRU;Обыщите тело в поисках знаков отличия пилота.;
9191;0;ruRU;X-51 Ракета Пустоты;
9191;1;ruRU;Печенье для домашних животных;
9191;2;ruRU;Гоблинская метеорологическая машина — прототип 01-B;
